episode,score,steps,total_steps,exploration,mean_loss,elapsed_seconds,terminated,truncated
1,130.0,385,385,1.0,nan,0.39108550600030867,True,False
2,590.0,870,1255,0.4,0.026422499041473202,2.6445943930002613,True,False
3,280.0,308,1563,0.4,0.026756676174730498,4.7828573659999165,True,False
4,490.0,700,2263,0.4,0.02935742399289406,9.509631916000217,True,False
5,310.0,449,2712,0.4,0.030573090137110247,12.450787621999552,True,False
6,200.0,356,3068,0.4,0.027107493277623455,14.70421069799977,True,False
7,220.0,384,3452,0.4,0.028762992450234986,17.112135946000308,True,False
8,220.0,409,3861,0.4,0.025284979568894805,19.63628961700033,True,False
9,580.0,667,4528,0.4,0.030776519140836497,23.660839717999806,True,False
10,260.0,400,4928,0.4,0.029672837642719968,26.148214580999593,True,False
11,240.0,407,5335,0.4,0.03150370319622873,28.65804128200034,True,False
12,670.0,633,5968,0.4,0.028492204338654806,32.51448867399995,True,False
13,140.0,314,6282,0.4,0.03080231413612357,34.48060628700023,True,False
14,1340.0,750,7032,0.4,0.030669806401884343,39.249279663999914,True,False
15,470.0,624,7656,0.4,0.03233779270801908,43.014719152,True,False
16,740.0,741,8397,0.4,0.0352283910967762,47.51697644500018,True,False
17,590.0,736,9133,0.4,0.03684461668371628,51.92768630399951,True,False
18,1150.0,812,9945,0.4,0.03429665487131168,56.71737961999952,True,False
19,230.0,373,10318,0.4,0.035496636076019175,59.020945932999894,True,False
20,1100.0,671,10989,0.4,0.0358910774091436,63.080072613000084,True,False
21,1140.0,1163,12152,0.4,0.03618704598225794,70.03388038100002,True,False
22,520.0,557,12709,0.4,0.035103741719591824,73.39113643200017,True,False
23,450.0,653,13362,0.4,0.038735079349081485,77.33418218800034,True,False
24,380.0,486,13848,0.4,0.03465380718297951,80.3251052810001,True,False
25,910.0,762,14610,0.4,0.03853279972252877,84.86303569200027,True,False
26,350.0,443,15053,0.4,0.03878832377308795,89.08378530200025,True,False
27,280.0,424,15477,0.4,0.04552769974612121,91.63629176099948,True,False
28,900.0,702,16179,0.4,0.04340478879865259,95.80888803400012,True,False
29,1510.0,840,17019,0.4,0.04068506122788503,100.79991573799998,True,False
30,300.0,371,17390,0.4,0.04357946944493119,103.094104453,True,False
31,1880.0,726,18116,0.4,0.0421734650473489,107.47084791299949,True,False
32,510.0,741,18857,0.4,0.04194819614341533,111.84682157399948,True,False
33,340.0,506,19363,0.4,0.04060163676723956,114.88931488399976,True,False
34,1260.0,755,20118,0.4,0.04359203017262555,119.38602757700028,True,False
35,510.0,520,20638,0.4,0.04437316095528121,122.53831753000031,True,False
36,160.0,341,20979,0.4,0.043749982633573166,124.61231803800001,True,False
37,360.0,446,21425,0.4,0.04518379431725147,127.32735348699953,True,False
38,480.0,470,21895,0.4,0.04544242702297166,130.14967557,True,False
39,310.0,484,22379,0.4,0.04598528295293573,133.0431098379995,True,False
40,850.0,677,23056,0.4,0.047020158366135816,137.0617249500001,True,False
41,1470.0,1106,24162,0.4,0.051435257346990206,143.56822698500036,True,False
42,600.0,696,24858,0.4,0.05232067884417015,147.7157178289999,True,False
43,550.0,496,25354,0.4,0.05335066757435279,150.73369578999973,True,False
44,390.0,534,25888,0.4,0.05330720573920868,154.00048322699968,True,False
45,300.0,457,26345,0.4,0.05000853596516607,156.7810454119999,True,False
46,1110.0,606,26951,0.4,0.05020716127982696,160.42308836600023,True,False
47,370.0,463,27414,0.4,0.05414641993361172,163.20354205199965,True,False
48,1290.0,931,28345,0.4,0.05409344625079709,168.73077945400019,True,False
49,340.0,444,28789,0.4,0.05610343124214057,171.42113333500038,True,False
50,730.0,507,29296,0.4,0.05511016010372775,174.51170294199983,True,False
51,500.0,483,29779,0.4,0.057046360126696526,178.6643599959998,True,False
52,480.0,452,30231,0.4,0.05641512258547004,181.32867631800036,True,False
53,690.0,630,30861,0.4,0.061579201712355584,185.05405958699976,True,False
54,490.0,669,31530,0.4,0.0655773906483354,189.02993807199982,True,False
55,1110.0,854,32384,0.4,0.06133017855670268,194.0896903519997,True,False
56,230.0,344,32728,0.4,0.05807414664453719,196.1920042669999,True,False
57,230.0,527,33255,0.4,0.05903677826477144,199.3212690119999,True,False
58,320.0,423,33678,0.4,0.061046899885009484,201.87842000099954,True,False
59,740.0,602,34280,0.4,0.06176711863757956,205.45611572899998,True,False
60,550.0,673,34953,0.4,0.0628610604215369,209.51369014800002,True,False
61,400.0,507,35460,0.4,0.061525647836466,212.54461823899965,True,False
62,380.0,402,35862,0.4,0.0603751195082441,214.9474441960001,True,False
63,570.0,664,36526,0.4,0.06049202119998903,218.90013628199995,True,False
64,330.0,447,36973,0.4,0.0657784909458964,221.56485771499956,True,False
65,250.0,327,37300,0.4,0.06490034883751011,223.56185073599954,True,False
66,450.0,542,37842,0.4,0.06090418044477701,226.75532916700013,True,False
