episode,score,steps,total_steps,exploration,mean_loss,elapsed_seconds,terminated,truncated
40,940.0,1171,21832,0.2,0.3752422912917243,140.16614759999993,True,False
41,290.0,358,22190,0.2,0.29501812469758343,142.503600817,True,False
42,450.0,518,22708,0.2,0.19295012288941787,145.98386490500002,True,False
43,330.0,460,23168,0.2,0.20894431447529274,149.0734932969999,True,False
44,400.0,626,23794,0.2,0.29209348619079745,153.25174940199986,True,False
45,490.0,577,24371,0.2,0.19630172657262948,157.11467395699992,True,False
46,560.0,540,24911,0.2,0.19615598031216197,160.70867997799996,True,False
47,360.0,501,25412,0.2,0.17186615893262483,164.067336823,True,False
48,320.0,385,25797,0.2,0.15431162994354963,166.79257701699999,True,False
49,330.0,510,26307,0.2,0.2362598234303589,170.01845059099992,True,False
50,290.0,421,26728,0.2,0.40400577027280377,172.74708675399984,True,False
51,450.0,603,27331,0.2,0.2610519109697392,178.2947823469999,True,False
52,290.0,370,27701,0.2,0.21925488196473608,180.83986702099992,True,False
53,400.0,534,28235,0.2,0.18660770313240083,184.47243823999997,True,False
54,800.0,737,28972,0.2,0.25025951876179187,189.50405702399985,True,False
55,500.0,528,29500,0.2,0.18846143148557254,193.0678232759999,True,False
56,500.0,542,30042,0.2,0.19542950300706757,196.76073610100002,True,False
57,640.0,735,30777,0.2,0.1910833925332712,201.69890547,True,False
58,570.0,575,31352,0.2,0.3307361339684576,205.54786350599989,True,False
59,180.0,430,31782,0.2,0.2686549832121791,208.47818698699984,True,False
60,760.0,681,32463,0.2,0.18433694160159897,213.04065286900004,True,False
61,680.0,669,33132,0.2,0.22650632780000923,217.55900791399995,True,False
62,340.0,490,33622,0.2,0.21319386656167078,220.91080949000002,True,False
63,210.0,390,34012,0.2,0.17550119326202845,223.61378058499986,True,False
64,780.0,673,34685,0.2,0.35824894029203624,228.1504840089999,True,False
65,440.0,589,35274,0.2,0.25700947315413125,232.13164865599992,True,False
66,830.0,612,35886,0.2,0.23844636419142773,236.21814501699987,True,False
67,320.0,484,36370,0.2,0.15430303719972283,239.468596919,True,False
68,1130.0,780,37150,0.2,0.15287568380053226,244.66380112299998,True,False
69,1930.0,751,37901,0.2,0.2891894787787757,249.64334900899985,True,False
70,260.0,373,38274,0.2,0.25323398358198584,252.22567361200004,True,False
71,1090.0,703,38977,0.2,0.19560929169793698,256.99456545099997,True,False
72,500.0,579,39556,0.2,0.18691682355671094,260.90039957299996,True,False
73,270.0,392,39948,0.2,0.19274297974319482,263.6099158279999,True,False
74,370.0,597,40545,0.2,0.19521135436808504,267.67939952999996,True,False
75,330.0,438,40983,0.2,0.18200970861479776,270.664102298,True,False
76,440.0,489,41472,0.2,0.1938293926962992,275.290031346,True,False
77,1100.0,1039,42511,0.2,0.23310133231926033,281.99644135799986,True,False
78,240.0,383,42894,0.2,0.18143373099155724,284.56290972099987,True,False
79,450.0,455,43349,0.2,0.14162077689379976,287.60287767599993,True,False
80,810.0,610,43959,0.2,0.29331305488257814,291.5887992629998,True,False
81,250.0,540,44499,0.2,0.23849314289788406,295.18311728399976,True,False
82,120.0,247,44746,0.2,0.24249139788650698,296.9104878889998,True,False
83,1020.0,766,45512,0.2,0.20665031168512846,301.9389934430001,True,False
84,400.0,483,45995,0.2,0.15429780563960474,305.1341719879997,True,False
85,290.0,448,46443,0.2,0.2132876056213198,308.1515601639999,True,False
86,1060.0,787,47230,0.2,0.17374741768719731,313.3141378289997,True,False
87,950.0,906,48136,0.2,0.2303773861702548,319.3209886229997,True,False
88,450.0,631,48767,0.2,0.2791296994776293,323.4393519529999,True,False
