episode,score,steps,total_steps,exploration,mean_loss,elapsed_seconds,terminated,truncated
88,1050.0,901,54807,0.2,0.09051293020861016,348.29399823899996,True,False
89,410.0,467,55274,0.2,0.10595945972535345,351.5197222570001,True,False
90,760.0,677,55951,0.2,0.10683944791599491,356.13529058999995,True,False
91,420.0,564,56515,0.2,0.1028506427620214,359.9500993380001,True,False
92,280.0,373,56888,0.2,0.118646033881034,362.5309090060001,True,False
93,360.0,482,57370,0.2,0.10843153895499806,365.8471806900001,True,False
94,760.0,819,58189,0.2,0.10472129596987875,371.3964399340001,True,False
95,450.0,464,58653,0.2,0.0942109882799459,374.5481674629999,True,False
96,260.0,319,58972,0.2,0.12151007880456746,376.7884300019999,True,False
97,1190.0,553,59525,0.2,0.12417934493472178,380.5319586029999,True,False
98,350.0,402,59927,0.2,0.09329554838128389,383.29337176499996,True,False
99,380.0,423,60350,0.2,0.10312725529777554,386.29969743999993,True,False
100,890.0,681,61031,0.2,0.10317843213458272,391.01085251100005,True,False
