episode,score,steps,total_steps,exploration,mean_loss,elapsed_seconds,terminated,truncated
1,130.0,385,385,1.0,nan,0.39737607600000047,True,False
2,430.0,712,1097,0.25,0.022986094543593936,1.5858472660002008,True,False
3,520.0,634,1731,0.25,0.02758117792450033,5.538853860999552,True,False
4,730.0,612,2343,0.25,0.027730719894939256,9.351215194999895,True,False
5,250.0,367,2710,0.25,0.028678440717909405,11.734060343999772,True,False
6,960.0,844,3554,0.25,0.03155761994300101,16.981772473000092,True,False
7,2360.0,894,4448,0.25,0.03164218844904099,22.477486838000004,True,False
8,910.0,889,5337,0.25,0.035959952737955665,28.003217421000045,True,False
9,400.0,485,5822,0.25,0.037775424400475335,30.993542223000077,True,False
10,930.0,698,6520,0.25,0.036851444246380455,35.30749770799957,True,False
11,700.0,553,7073,0.25,0.03779538593042399,38.76516514299965,True,False
12,320.0,477,7550,0.25,0.038563232074057326,41.73983786699955,True,False
13,480.0,466,8016,0.25,0.03672799311626034,44.6769524729998,True,False
14,1390.0,852,8868,0.25,0.04082993514499159,49.91238516300018,True,False
15,890.0,736,9604,0.25,0.038409814218302134,54.7533249549997,True,False
16,490.0,623,10227,0.25,0.03648977065158467,58.62647081599971,True,False
17,590.0,734,10961,0.25,0.037760547515379425,63.16877906700029,True,False
18,550.0,686,11647,0.25,0.039587342694989945,67.39322093699957,True,False
19,290.0,569,12216,0.25,0.035610896999250866,70.9273883979995,True,False
20,390.0,409,12625,0.25,0.03697414957808659,73.47036362699964,True,False
21,690.0,727,13352,0.25,0.035543010994832924,77.96052844099995,True,False
22,1110.0,615,13967,0.25,0.03557855063239782,81.72186237799997,True,False
23,570.0,435,14402,0.25,0.03668805187431361,84.42239389800034,True,False
24,590.0,546,14948,0.25,0.03620479960694746,87.84060072600005,True,False
25,360.0,548,15496,0.25,0.043641862255541515,91.26142797299963,True,False
26,1180.0,535,16031,0.25,0.04336776747018155,96.14966569300032,True,False
27,190.0,430,16461,0.25,0.04666049490441327,98.85100594399955,True,False
28,260.0,418,16879,0.25,0.04372759440537685,101.44060653999986,True,False
29,1210.0,646,17525,0.25,0.046046723758249926,105.42401559399968,True,False
30,1950.0,1061,18586,0.25,0.04264220953128248,111.82726725500015,True,False
31,610.0,642,19228,0.25,0.04683081705632232,115.7957547799997,True,False
32,350.0,499,19727,0.25,0.04309176552229591,118.83599176000007,True,False
33,450.0,432,20159,0.25,0.0489492497312043,121.54678014899946,True,False
34,670.0,551,20710,0.25,0.047619472176808376,124.98624184500022,True,False
35,300.0,372,21082,0.25,0.048689909962817066,127.29679403699993,True,False
36,410.0,443,21525,0.25,0.05073294265044702,130.030835904,True,False
37,1210.0,898,22423,0.25,0.04850615150852328,135.47862028999953,True,False
38,400.0,540,22963,0.25,0.04626387450154181,138.7801164450002,True,False
39,1270.0,998,23961,0.25,0.04843969927355647,144.79479486800028,True,False
40,810.0,661,24622,0.25,0.048517941841573424,148.83349062900015,True,False
41,480.0,596,25218,0.25,0.0477577557837303,152.49682893199952,True,False
42,270.0,420,25638,0.25,0.04534239647909999,155.12755821599967,True,False
43,490.0,616,26254,0.25,0.04687186583646803,158.91815550199954,True,False
44,1060.0,758,27012,0.25,0.04346434391642871,163.52992921799978,True,False
45,390.0,487,27499,0.25,0.04836718855071659,166.4969247429999,True,False
46,530.0,534,28033,0.25,0.04985953503594136,169.77540572900034,True,False
47,530.0,481,28514,0.25,0.05219365993980318,172.70128596499944,True,False
48,370.0,415,28929,0.25,0.04851446354475159,175.2828275820002,True,False
49,390.0,592,29521,0.25,0.058557877940050254,178.90684601799967,True,False
50,680.0,1079,30600,0.25,0.05567054069014611,185.38252777399975,True,False
51,790.0,641,31241,0.25,0.04929603047203272,190.80271860299945,True,False
52,380.0,480,31721,0.25,0.05667818800623839,193.75192881800012,True,False
53,1160.0,664,32385,0.25,0.05848098193934883,197.85342771500018,True,False
54,660.0,641,33026,0.25,0.058506053598830474,201.73907917499946,True,False
55,750.0,672,33698,0.25,0.056530173091838755,205.86802832099966,True,False
56,930.0,794,34492,0.25,0.06109572697580609,210.71888646299976,True,False
57,310.0,433,34925,0.25,0.0597638174701758,213.4007481640001,True,False
58,330.0,385,35310,0.25,0.0592909526215711,215.78032685400012,True,False
59,890.0,674,35984,0.25,0.060253607544541,219.87917113099957,True,False
60,220.0,335,36319,0.25,0.07184898835348796,221.9402031489999,True,False
61,880.0,751,37070,0.25,0.07349182614323466,226.47578556000008,True,False
62,310.0,482,37552,0.25,0.07389769635417244,229.44833883399951,True,False
63,280.0,362,37914,0.25,0.06917619172276722,231.67237591199955,True,False
64,290.0,329,38243,0.25,0.07374367076994442,233.71106184099972,True,False
65,600.0,655,38898,0.25,0.08573588010537006,237.7370614829997,True,False
66,370.0,404,39302,0.25,0.07303611496186788,240.2578966330002,True,False
67,730.0,760,40062,0.25,0.07683961406644238,244.87360164999973,True,False
68,400.0,466,40528,0.25,0.08432937445294143,247.78951333700024,True,False
69,620.0,753,41281,0.25,0.0900684218764543,252.3793959249997,True,False
70,580.0,585,41866,0.25,0.07721179923399875,255.9333103150002,True,False
71,340.0,365,42231,0.25,0.07351589658307833,258.2441356979998,True,False
72,770.0,693,42924,0.25,0.0887415107532308,262.50484315499943,True,False
73,530.0,652,43576,0.25,0.0813362330792506,266.499403799,True,False
74,2460.0,829,44405,0.25,0.07256533288293415,271.5750901379997,True,False
75,800.0,584,44989,0.25,0.07760842946957644,275.1455146369999,True,False
76,420.0,509,45498,0.25,0.07375636739348333,280.0547108359997,True,False
77,390.0,405,45903,0.25,0.0749608158124703,282.60820435499954,True,False
78,350.0,405,46308,0.25,0.09057948643378183,285.1660572230003,True,False
79,400.0,429,46737,0.25,0.09700457003211306,287.826973706,True,False
80,540.0,548,47285,0.25,0.08511363491959816,291.20211261500026,True,False
81,540.0,502,47787,0.25,0.08636003395915032,294.33597158999964,True,False
82,830.0,647,48434,0.25,0.10009267765246792,298.30784526499974,True,False
83,1020.0,610,49044,0.25,0.09238633163443773,302.0672145620001,True,False
84,610.0,723,49767,0.25,0.08831986526751684,306.47222099099963,True,False
85,290.0,364,50131,0.25,0.07257346995174885,308.7298930569996,True,False
86,540.0,547,50678,0.25,0.1000704784422134,312.09173810799984,True,False
